Lead_Id,Age,Phone_No,Annual_Income_Bucket,Credit_Score,Country,State,No_Of_Dependents,Highest_Education,Ethnicity,No_Of_Children,Household_Size,Gender,Marital_Status
b0e7894c-2a9f-f7ac-4f40-bd806d2109d3,Young,9563773151,>120k,<350,US,LA,1,College,white americans,1,2,Female,S
55bd1e15-a4a9-c7f0-bfd1-72cdfe53815c,Senior Citizen,9689255048,>120k,<350,US,CA,3,High School,african american,3,3,Female,S
cc23412a-1359-d6fa-4a07-c64654701408,Senior Citizen,9921897246,60k-120k,<350,US,AZ,3,Attended Vocational,Hispanic,3,2,Female,S
e922200f-9264-56c7-a71b-c6c68ee13df4,Middle Age,9591254260,<60k,>700,US,NC,2,Graduate School,african american,1,3,Female,S
261cf092-c8b6-0a8a-8dcc-bb411a0c0543,Young,9877385739,>120k,<350,US,KS,1,Attended Vocational,white americans,1,1,Female,S
3f441358-153c-241b-23bf-fab66fbc142f,Middle Age,9233687887,60k-120k,>700,US,ID,0,Attended Vocational,african american,0,1,Female,S
a7559398-0b76-348e-6050-0b8276e9d9a1,Middle Age,9039449895,>120k,<350,US,MS,2,Graduate School,african american,1,2,Female,S
25e16b09-3785-d07d-4a82-2f4dd1397a5d,Young,9860732272,>120k,<350,US,MH,3,Attended Vocational,Latino,0,1,Female,S
173ede8d-8ffb-7d9a-2fc1-9124c4b15bb2,Young,9573803335,60k-120k,<350,US,LA,3,Attended Vocational,Hispanic,0,1,Female,S
cd1fda33-9ac6-29de-be08-df05d3b18072,Middle Age,9962643899,>120k,>700,US,RI,2,Graduate School,white americans,2,3,Female,S
9898ae55-02e7-9233-288a-46c441b33900,Young,9199290660,>120k,350-700,US,CO,2,Attended Vocational,Hispanic,0,2,Female,S
7a2940d2-9f7b-064e-40a3-dcbd35ca2d06,Young,9143155565,<60k,<350,US,OK,3,High School,Latino,0,3,Female,S
e9f0b204-5fc1-24f5-7eee-18b211117728,Young,9197847397,60k-120k,>700,US,AR,3,College,Hispanic,3,3,Female,S
8b444fdf-bbc3-67e4-432c-b0dc8ff45a47,Young,9083979717,>120k,350-700,US,VI,1,Attended Vocational,Latino,0,1,Female,S
9d0a7379-0e45-7a3d-ea1d-27caa89b2f0f,Young,9087680081,<60k,350-700,US,VI,0,College,african american,0,1,Female,S
b3dbd9be-4ba4-61aa-cf6b-47ec21eb487c,Young,9131982445,>120k,350-700,US,OK,0,High School,Latino,0,1,Female,S
53e92201-f168-49e5-278c-5319614b3d19,Young,9914077487,<60k,>700,US,RI,0,Attended Vocational,white americans,0,1,Female,S
3971003d-4b7c-61e8-b7d1-1797ea3d81d1,Young,9646508628,<60k,350-700,US,TN,0,Graduate School,african american,0,1,Female,S
056c6861-88c6-ad34-ce3c-859ee64a444d,Middle Age,9122172145,60k-120k,350-700,US,VI,1,Attended Vocational,white americans,0,2,Female,S
5888166a-977d-a074-adf0-f2dc93672a32,Middle Age,9558025468,60k-120k,<350,US,US,1,High School,african american,1,1,Female,S
27d3982f-59fd-0016-f8d9-a6a5c9ae4714,Middle Age,9455484323,>120k,350-700,US,PR,1,Graduate School,african american,1,1,Female,S
3c223109-5ef7-e786-bf94-6364587cbaec,Young,9342291948,>120k,>700,US,ID,3,College,Latino,2,3,Female,S
c6207e74-46b9-1921-ceb1-41151d8a4fe6,Middle Age,9895488483,>120k,350-700,US,NC,3,Attended Vocational,white americans,1,4,Female,S
4b2a4827-0fc0-e641-b096-890638c4011d,Middle Age,9295212537,>120k,>700,US,MN,1,College,african american,1,1,Female,S
248d7bab-5286-4528-fae1-11d9e2afa4f3,Middle Age,9601678248,60k-120k,350-700,US,NY,3,Attended Vocational,Latino,2,3,Female,S
00083aa5-953e-e807-5c25-cb93835ac585,Young,9520511050,<60k,350-700,US,WI,3,Attended Vocational,african american,2,2,Female,S
fd9daebc-feab-12dc-79f2-46883a6a5e3c,Young,9213643761,>120k,350-700,US,WI,0,Attended Vocational,white americans,0,1,Female,S
97f71b9d-125d-ac56-8dc7-47b4030cbf4e,Middle Age,9784986079,60k-120k,<350,US,PR,2,High School,white americans,1,1,Female,S
0a913972-ef0d-67de-87c9-8c33d41082cc,Senior Citizen,9934022070,>120k,<350,US,MP,2,Graduate School,Hispanic,0,1,Female,S
256443a9-8de3-e71e-55a9-91f9c26dd52e,Middle Age,9212883457,60k-120k,350-700,US,PA,0,High School,Hispanic,0,1,Female,S
4157e3d6-8112-8acc-bcb4-5cce4938c2c8,Young,9426738393,>120k,<350,US,AR,2,High School,african american,0,2,Female,S
32ecb3a0-123e-f521-f7c4-beaf8f5fae17,Senior Citizen,9041027875,60k-120k,>700,US,ME,1,High School,Hispanic,1,2,Female,S
50278d8a-4280-7519-64c7-671d383ff686,Senior Citizen,9894420128,60k-120k,<350,US,SC,2,College,Latino,1,2,Female,S
0374bfcc-1411-0445-f085-99a5bf96f206,Middle Age,9996713850,>120k,350-700,US,UT,3,Attended Vocational,Latino,1,3,Female,S
6b45cfdc-78f2-7ee1-77bf-872c6edbcbb3,Young,9498357643,<60k,>700,US,NC,0,Graduate School,white americans,0,1,Female,S
d39b4eee-74b9-a43f-d4bf-1bcaa6ac87df,Senior Citizen,9237144933,<60k,350-700,US,WA,3,High School,Hispanic,0,4,Female,S
9f917afd-5823-e6cf-b9bf-6ac66142dc38,Middle Age,9946853231,60k-120k,350-700,US,GU,2,High School,white americans,1,3,Female,S
4f6210bb-e1c9-820b-4f28-29fe3e4428f1,Middle Age,9497057685,>120k,>700,US,FL,0,Attended Vocational,african american,0,1,Female,S
c6f3bff6-5a13-a881-47f7-91c1f5508f74,Young,9458846796,<60k,<350,US,NE,3,College,Hispanic,2,4,Female,S
b4d18a10-fe18-1cbf-e5e5-97852febd8d9,Middle Age,9389412702,<60k,350-700,US,MT,0,High School,Latino,0,1,Female,S
d8ebe31a-e373-1f1d-4f43-fc78a63e8cc8,Young,9301899761,<60k,350-700,US,DE,0,Graduate School,Latino,0,1,Female,S
6d2440dc-2e3f-6da2-0865-da19c91f4461,Middle Age,9408513772,<60k,350-700,US,IA,2,College,Latino,1,3,Female,S
0c37a07e-c07a-ba79-d867-41539ca6417f,Middle Age,9580161395,>120k,<350,US,TN,0,High School,white americans,0,1,Female,S
db411a99-0d19-5c13-c86a-7a1fb4702b8c,Middle Age,9932885016,60k-120k,<350,US,NE,0,College,Hispanic,0,1,Female,S
a9cf4db0-8053-1c98-7f12-ae10a454217a,Middle Age,9184654002,60k-120k,350-700,US,FL,1,High School,african american,1,1,Female,S
48d91716-dc76-c9d8-b258-aabd0d7de46a,Senior Citizen,9134949708,>120k,350-700,US,CA,2,Graduate School,Hispanic,1,1,Female,S
bfbfeda6-6cd3-835a-36c0-af6f0165d77e,Middle Age,9427933166,60k-120k,<350,US,MP,2,Graduate School,african american,0,2,Female,S
7234651a-c6e0-4b78-2ab9-5ec6d1db31c6,Middle Age,9253849462,<60k,350-700,US,MH,3,College,Latino,1,2,Female,S
37fad685-0d3d-41f5-5aeb-8adcec1e8bf6,Young,9464539206,60k-120k,<350,US,OK,0,Graduate School,white americans,0,1,Female,S
acbf9a08-5d43-de91-8ca3-0ade0d788d41,Senior Citizen,9857479229,60k-120k,350-700,US,AL,1,College,african american,0,2,Female,S
8b31f64d-4e66-78d9-37e0-4e574c2e1a21,Middle Age,9667785594,60k-120k,350-700,US,OH,1,Attended Vocational,white americans,0,2,Female,S
bdba1662-8e6b-f3a1-de87-2a11d21b7380,Young,9097502757,<60k,>700,US,FM,0,High School,white americans,0,1,Female,S
03c184a7-2211-90ca-b99d-a7c8d2e59880,Middle Age,9144534086,60k-120k,350-700,US,WA,2,High School,white americans,0,2,Female,S
7b63e442-8657-8404-3bb3-c85fab810109,Middle Age,9086508742,<60k,350-700,US,RI,3,College,Hispanic,3,4,Female,S
aaf75577-5255-7991-78de-4b966d47abae,Middle Age,9391610017,60k-120k,350-700,US,OH,1,Attended Vocational,white americans,0,1,Female,S
4483b71d-c068-eb35-9b7b-9ac4f8a9efa4,Senior Citizen,9267700405,60k-120k,>700,US,AL,3,Attended Vocational,Latino,2,3,Female,S
1f740010-069b-546a-cac9-b6e5ce884e29,Middle Age,9427356259,60k-120k,>700,US,RI,1,Attended Vocational,Hispanic,0,1,Female,S
97211fd8-3b88-66ef-c5fc-78447365f38f,Young,9582568999,60k-120k,350-700,US,US,1,Graduate School,white americans,1,2,Female,S
c5cf4a3a-3917-b452-1dfb-102c73a00b26,Middle Age,9177872121,60k-120k,<350,US,NY,0,Graduate School,white americans,0,1,Female,S
39f78b48-b2bc-49df-50bc-4c5aa322ca0a,Middle Age,9161558057,60k-120k,350-700,US,PR,2,Attended Vocational,african american,1,3,Female,S
de627147-18f2-47ad-b0eb-7c630b89035c,Middle Age,9690802570,60k-120k,350-700,US,OR,1,Attended Vocational,white americans,1,1,Female,S
de1bcd75-224a-10ce-5838-04d96e67e7a5,Middle Age,9593310157,60k-120k,>700,US,AL,1,Attended Vocational,Latino,0,2,Female,S
f631f99d-f608-4b01-503a-59e9a8be3987,Senior Citizen,9204512713,60k-120k,350-700,US,MD,1,College,Hispanic,0,2,Female,S
2634fe81-2e3d-4be1-d690-117fba90c0df,Middle Age,9898330365,<60k,350-700,US,TN,1,Graduate School,white americans,0,1,Female,S
83d2e417-ffaa-1a2e-2e6a-7c6f2b02ffbb,Young,9574313144,<60k,>700,US,US,0,College,Latino,0,1,Female,S
3caa4686-cd71-e754-9212-0d0f7b5c2b1d,Senior Citizen,9017658853,>120k,<350,US,ND,1,Graduate School,white americans,0,1,Female,S
dc60ade5-bf0f-6167-ece0-916305394d40,Young,9194979427,60k-120k,<350,US,TX,0,Graduate School,african american,0,1,Female,S
1f0f0882-2a1d-7657-109f-9000587038b5,Senior Citizen,9387262163,<60k,>700,US,TX,3,College,Latino,2,4,Female,S
5ee5fdb1-9d0e-b66a-51ed-8e45a982206b,Young,9508839852,<60k,350-700,US,IN,0,College,Latino,0,1,Female,S
58a2de04-93d5-085d-93f6-6254bb6891b6,Young,9073570386,>120k,<350,US,WA,3,Attended Vocational,white americans,1,2,Female,S
5095d4c0-2807-b19d-9a55-e8a249ebe1db,Young,9093084485,60k-120k,>700,US,MT,2,Attended Vocational,white americans,1,2,Female,S
9fd30513-079e-0cf2-40c5-8684de3146cf,Middle Age,9642396411,<60k,350-700,US,NJ,3,College,Latino,1,2,Female,S
53fc5814-6963-30cf-69a3-a7c330fc4a5d,Young,9293697994,>120k,<350,US,IL,3,Attended Vocational,Latino,2,4,Female,S
4a7e88d8-526b-72a3-a013-4b0a4c42f56e,Middle Age,9086468636,>120k,350-700,US,WY,2,College,white americans,2,3,Female,S
6ba8305c-932c-9439-62d8-a286f02540c3,Middle Age,9720473683,<60k,350-700,US,FM,0,College,white americans,0,1,Female,S
77ff2448-42c5-3bac-a77f-6518e97db674,Middle Age,9014596218,60k-120k,350-700,US,VI,2,Graduate School,white americans,1,2,Female,S
1c6a10ff-22c9-906c-5d85-c0d736e4512d,Middle Age,9674015794,<60k,350-700,US,ND,0,High School,african american,0,1,Female,S
83a13eec-b9c6-5335-c7c4-ab4a7546ff54,Middle Age,9656052371,>120k,>700,US,GA,0,College,Hispanic,0,1,Female,S
6bb00072-5f07-3ae2-ec98-4fffd3642591,Young,9825523776,60k-120k,350-700,US,AK,2,College,Hispanic,0,1,Female,S
37c6d126-bf20-849e-dd62-cfa8415fb5c2,Middle Age,9742994614,60k-120k,<350,US,AZ,0,Attended Vocational,african american,0,1,Female,S
a4204639-b797-c96e-1d95-a7252799929d,Young,9205527862,60k-120k,<350,US,FL,1,College,african american,0,1,Female,S
ed2384cc-5c4d-0887-5b37-fb06f3c310c5,Middle Age,9639844782,>120k,<350,US,CA,1,Graduate School,white americans,1,2,Female,S
1a0cfa39-3621-1503-4c83-5c71865ce005,Middle Age,9913892144,60k-120k,<350,US,AS,0,Graduate School,white americans,0,1,Female,S
cbf42c2f-2a56-b9f3-e497-05c99b21d0a5,Middle Age,9746129367,<60k,<350,US,GU,1,High School,Latino,1,1,Female,S
809727c6-cb2b-03c7-a040-3086f1238e88,Young,9440787835,>120k,350-700,US,UT,3,Attended Vocational,african american,1,4,Female,S
7fdf89c8-d3b6-0235-4398-ba0ab598ad1e,Young,9539435144,<60k,<350,US,MP,0,College,Hispanic,0,1,Female,S
7ca20c2c-427f-c12b-bf43-fa503fbcae4b,Young,9138330927,60k-120k,>700,US,MN,0,Attended Vocational,white americans,0,1,Female,S
88140fe9-91e9-3788-c113-73db06b864f8,Middle Age,9018618030,60k-120k,350-700,US,MO,0,High School,white americans,0,1,Female,S
bdb7f926-c031-6bb4-c62c-6bf429b4843b,Middle Age,9292716451,<60k,350-700,US,HI,1,High School,Hispanic,1,2,Female,S
db6639b6-9108-6ccd-04ec-c621d79ecfdd,Middle Age,9064250535,>120k,<350,US,MD,0,Graduate School,white americans,0,1,Female,S
534d687b-17f7-1523-afa7-ab29f6120e78,Young,9469409911,>120k,350-700,US,SC,3,College,Latino,1,4,Female,S
ded85a20-e5ac-320b-b64c-012e10cca780,Young,9652640272,>120k,350-700,US,ME,3,High School,white americans,3,2,Female,S
5609aea9-9576-1da1-2091-71a35629ae53,Young,9101132422,<60k,350-700,US,AR,2,Attended Vocational,Hispanic,1,1,Female,S
f6ac025f-1e10-1313-c1e1-1b64fcc958f7,Young,9514566241,>120k,350-700,US,RI,1,High School,Hispanic,0,2,Female,S
022eba25-4731-4f10-442f-e27095e0b565,Young,9430255380,60k-120k,<350,US,SC,3,High School,african american,0,4,Female,S
d7c6eb14-eaac-a7b8-2d7c-faea7f75c151,Middle Age,9079988144,>120k,350-700,US,NJ,2,College,Hispanic,2,2,Female,S
a287110e-fdf7-7fe6-09c9-cf80e4a65002,Young,9046263848,60k-120k,<350,US,FM,2,College,white americans,2,2,Female,S
b4d7e0f5-add6-b9f0-3ca8-a93785113054,Senior Citizen,9573901138,60k-120k,350-700,US,PA,3,College,white americans,1,4,Female,S
0e38e65f-759d-c2a7-6a25-1cd494d5b162,Middle Age,9869395456,60k-120k,350-700,US,SD,1,Attended Vocational,Hispanic,0,1,Female,S
86a79c91-fd96-61de-9b79-b0e7cd3eacbe,Young,9392665680,<60k,<350,US,MO,2,College,african american,0,3,Female,S
23196294-1242-7efb-aa55-2d0add91ce43,Middle Age,9660792538,60k-120k,<350,US,OH,1,College,Hispanic,1,1,Female,S
470ce639-9878-2f22-4951-54fcf1ab5069,Senior Citizen,9400381085,>120k,350-700,US,PR,3,College,Hispanic,2,2,Female,S
984fe7a7-e7a6-1c70-d12c-48b463402696,Young,9935406504,>120k,<350,US,PW,1,College,Hispanic,0,2,Female,S
87a372dc-0914-9e81-61d6-df876460e4ee,Middle Age,9404714483,>120k,350-700,US,IA,1,High School,white americans,1,1,Female,S
3d78e0d1-65e7-1eed-2ec5-2074929f1c2f,Young,9380544981,<60k,<350,US,PW,1,High School,white americans,0,2,Female,S
2dd17122-60f6-f667-7165-6c45ca8a260d,Middle Age,9783775425,60k-120k,<350,US,RI,2,High School,white americans,2,2,Female,S
81ab4536-8c9f-4f12-47d9-dfa8016f994a,Young,9116406854,<60k,350-700,US,MO,0,Graduate School,white americans,0,1,Female,S
fcb313d5-e3ed-547b-6660-fa3cc649b0d9,Middle Age,9182701899,60k-120k,<350,US,AK,2,Attended Vocational,Hispanic,1,1,Female,S
f3ab92a8-ac4c-68aa-00a8-8dba3ede3d1c,Young,9005297196,>120k,>700,US,VT,2,College,Latino,0,1,Female,S
f4bc8c67-04ab-add3-acd9-42ff49a54ecf,Middle Age,9469535675,60k-120k,350-700,US,CT,1,College,Hispanic,0,1,Female,S
fbde8a9f-07a1-f50f-647b-fcd3ff827a62,Young,9119114445,<60k,>700,US,ME,2,Attended Vocational,Latino,1,3,Female,S
6d98adad-1e82-e09f-e0a8-f7a2ba87fc6c,Senior Citizen,9500117288,<60k,>700,US,AK,1,Graduate School,Latino,1,2,Female,S
bdd9b3eb-0898-d390-c289-08424d220c71,Middle Age,9581169778,<60k,350-700,US,ND,0,College,Hispanic,0,1,Female,S
7a41b071-bfb7-9eae-7fc2-0c21ae47cc40,Young,9145793672,<60k,350-700,US,AS,3,High School,Hispanic,2,3,Female,S
61535889-1f25-0307-48ae-b5e5ec5a5a91,Middle Age,9809502952,<60k,350-700,US,US,2,Graduate School,Latino,2,1,Female,S
c563e6ca-3583-6087-ed7a-e657de54af1c,Senior Citizen,9918138149,60k-120k,350-700,US,WI,0,College,african american,0,1,Female,S
a6d43152-e702-7ad5-4073-322f25e41c84,Senior Citizen,9243384238,<60k,350-700,US,PW,0,Graduate School,Hispanic,0,1,Female,S
bcf27da7-103d-8901-f2a1-9aa076fa9815,Middle Age,9124524193,60k-120k,<350,US,NJ,3,Graduate School,white americans,1,3,Female,S
150f5734-035f-db0e-e10d-d2bb1d8d5189,Middle Age,9353610935,<60k,>700,US,AL,1,Attended Vocational,white americans,0,2,Female,S
920658d1-7ba9-ed01-e457-02070f639ae0,Young,9849632308,>120k,350-700,US,OK,1,High School,white americans,0,2,Female,S
f1aefa56-d552-06f4-79e2-c01f85587a54,Young,9198768504,>120k,350-700,US,GA,1,Attended Vocational,white americans,1,1,Female,S
94621963-d3ad-b99d-408a-28bad23406dc,Young,9285408171,60k-120k,>700,US,MH,3,High School,white americans,2,2,Female,S
ff015273-0c41-4c47-385b-cbb592047526,Young,9881918196,60k-120k,350-700,US,AK,0,Graduate School,Hispanic,0,1,Female,S
48962ab2-49ba-0b96-9cc6-c74bfaf91ce8,Middle Age,9176141781,>120k,<350,US,KY,0,Graduate School,white americans,0,1,Female,S
2315975c-0a70-c4da-54e1-15cd0c0dd47d,Young,9532502508,60k-120k,<350,US,UT,3,High School,white americans,1,2,Female,S
46bfbc2d-2941-76df-922f-540e4557da79,Middle Age,9665243768,>120k,<350,US,RI,2,College,Latino,0,2,Female,S
c25c7cd3-8f17-1def-1146-e0369fc336b9,Middle Age,9518641573,60k-120k,350-700,US,PA,1,High School,white americans,1,2,Female,S
d54eee9e-aa0d-81fa-2990-88e9d416064a,Middle Age,9468480016,>120k,350-700,US,WI,0,Graduate School,african american,0,1,Female,S
5c4d55a3-cb58-6aa5-a035-00b4398b4be3,Young,9196261044,60k-120k,>700,US,AK,3,High School,white americans,1,2,Female,S
d5568b13-7e92-a30a-f298-db9f9c595d7d,Middle Age,9327852600,60k-120k,350-700,US,AL,1,Graduate School,african american,1,1,Female,S
0dd3a67f-2d0a-fb18-be29-9ff6e0b4406d,Young,9046008419,60k-120k,350-700,US,MT,0,Attended Vocational,white americans,0,1,Female,S
6b1c62f5-39ec-97bf-fab6-3155704f100d,Middle Age,9487717355,60k-120k,>700,US,ND,0,Graduate School,Latino,0,1,Female,S
ecdc2b13-7391-80cb-204b-08e5c0439994,Young,9869697255,>120k,<350,US,UT,2,Attended Vocational,white americans,0,2,Female,S
9a94716a-32fe-fe89-9bf7-910ac5e7d2f8,Middle Age,9760795422,<60k,<350,US,MN,3,College,white americans,2,2,Female,S
2d4fb523-ec21-df7f-87e0-cf7c61c2f64e,Middle Age,9484022482,>120k,350-700,US,ND,1,High School,white americans,1,2,Female,S
3f715a8b-d9fb-a24a-14df-2228651d9635,Young,9517538139,>120k,>700,US,FM,3,High School,white americans,3,2,Female,S
9010d821-33da-119c-ce56-d25b5d6eb45d,Middle Age,9430755339,>120k,>700,US,MP,0,High School,white americans,0,1,Female,S
009baa1f-ca89-4e0c-e362-e5f50f9d1034,Young,9882076751,60k-120k,>700,US,DE,2,High School,white americans,2,1,Female,S
a3656d13-9659-1a57-8d8b-f1624d70f926,Young,9471877829,>120k,350-700,US,SD,2,Graduate School,Latino,1,3,Female,S
84f46ff4-0856-0506-6a10-3d3e49362223,Young,9173559408,>120k,350-700,US,MH,2,College,Hispanic,1,1,Female,S
604c6bb2-6bf4-027c-65d4-a6167325f450,Middle Age,9090186627,>120k,350-700,US,AS,3,College,white americans,3,2,Female,S
9291f453-7a34-6a6a-1aae-4a6dd82a60bd,Middle Age,9451441522,<60k,>700,US,VI,0,Graduate School,white americans,0,1,Female,S
fa60bc23-4880-b90a-0776-04840605caf8,Middle Age,9655182515,>120k,>700,US,AL,2,Attended Vocational,Hispanic,1,2,Female,S
1188725d-0fa5-9104-2c81-a3833432f2f0,Middle Age,9227906196,<60k,>700,US,PW,3,College,white americans,0,1,Female,S
ef89b725-0931-7df5-58e1-9f79b330c755,Young,9122590633,<60k,350-700,US,NC,0,Attended Vocational,white americans,0,1,Female,S
76b4ef38-96e8-4597-831e-fae65c907dc9,Middle Age,9846686259,60k-120k,>700,US,FM,3,Attended Vocational,white americans,1,1,Female,S
bdbd9d15-0e09-dbc6-b308-0a7e85accde4,Middle Age,9908216508,60k-120k,>700,US,UM,1,Graduate School,african american,1,1,Female,S
911720c6-6b38-7cb8-04dd-b4c6a2e541a2,Middle Age,9603367701,<60k,>700,US,NY,2,Attended Vocational,white americans,2,1,Female,S
80118d49-d481-05db-7096-9149d2e03c38,Young,9721100891,60k-120k,350-700,US,IN,1,College,white americans,0,2,Female,S
53bc0c90-8fbb-7553-4bc1-ffae0acb1336,Young,9475859923,>120k,<350,US,AK,3,Attended Vocational,african american,2,3,Female,S
6c4597ca-182d-baa6-8815-fed80bf6187f,Middle Age,9123139326,60k-120k,>700,US,DC,1,Graduate School,Latino,1,2,Female,S
084e982e-7de8-8cd0-c042-e87ab49c08dc,Young,9352972557,60k-120k,350-700,US,MA,1,Attended Vocational,white americans,1,2,Female,S
e989537a-cb44-6b1c-8262-a22869aaa352,Young,9877474310,60k-120k,<350,US,MT,2,Graduate School,Latino,0,2,Female,S
6f09abc3-2a97-9d80-f880-30a8333c50b3,Middle Age,9973491889,60k-120k,350-700,US,AS,3,Attended Vocational,white americans,0,1,Female,S
aea5ff87-97c0-3b8a-8215-63b57ea7b9d3,Middle Age,9714155675,60k-120k,350-700,US,MS,2,High School,Hispanic,1,3,Female,S
1cb20e75-edfc-3b71-53fd-3df29b5456e7,Middle Age,9437837643,60k-120k,<350,US,ID,2,High School,african american,2,1,Female,S
d36ab492-957c-5a05-9114-568058a6adec,Middle Age,9857065554,>120k,>700,US,US,0,Graduate School,Hispanic,0,1,Female,S
95b29c94-c680-7052-7561-bd0dc5dc1739,Young,9431966689,60k-120k,<350,US,DE,1,Graduate School,african american,0,2,Female,S
6d05faa4-6279-a7cc-601b-449864ab8c92,Young,9031436078,60k-120k,350-700,US,SC,0,Graduate School,white americans,0,1,Female,S
ebe37827-03f4-4fef-eace-1038a19575a2,Middle Age,9139193045,<60k,<350,US,PW,0,Attended Vocational,Hispanic,0,1,Female,S
aff8c319-bc50-16be-1359-ea0da8db50b3,Middle Age,9776458515,60k-120k,350-700,US,IN,1,College,Latino,1,1,Female,S
adf891af-009d-e2cb-9a25-713e3c8d7f89,Middle Age,9850517912,<60k,350-700,US,HI,2,High School,Latino,1,2,Female,S
414f18c1-ed6e-e5b2-21a4-3120b9cc4331,Young,9457393408,<60k,>700,US,AS,2,Attended Vocational,african american,1,3,Female,S
a23a4eda-7729-ea91-a109-646798c2347b,Middle Age,9979904209,>120k,<350,US,RI,0,Attended Vocational,white americans,0,1,Female,S
c11cd95c-0b00-8963-d815-a32d9c45389f,Middle Age,9165876472,60k-120k,350-700,US,HI,3,Attended Vocational,african american,0,3,Female,S
4aa02a4e-987b-457f-fe35-699b03ef5ab4,Middle Age,9269657511,60k-120k,350-700,US,DE,1,High School,Hispanic,0,2,Female,S
f6c55659-6e5a-c4d9-b5be-39a432220a3e,Middle Age,9794514567,60k-120k,350-700,US,PW,2,Attended Vocational,Hispanic,1,2,Female,S
1a1425e0-3403-6dde-edcf-6d64a796e8a8,Middle Age,9342923288,60k-120k,<350,US,MA,1,College,african american,1,1,Female,S
68c2833a-2f49-be02-cc02-64ba417b4424,Middle Age,9627594045,>120k,>700,US,ME,0,Attended Vocational,white americans,0,1,Female,S
5797fb28-02bb-9d57-5556-6cfbacacd31f,Middle Age,9919534683,>120k,<350,US,MT,0,College,Latino,0,1,Female,S
575b4828-8d51-3549-16e2-3d69628b9694,Middle Age,9610766190,>120k,<350,US,AS,1,Attended Vocational,white americans,0,1,Female,S
eced430e-88ec-dbd0-ff0e-4d2e7b67a4c9,Middle Age,9323776212,60k-120k,<350,US,CT,0,High School,white americans,0,1,Female,S
011d9bb0-0301-f3d9-e6cf-bdfab126b342,Young,9958299620,60k-120k,350-700,US,VT,0,High School,white americans,0,1,Female,S
38a73db9-932d-ccc7-dfa7-796f8ecf97a3,Young,9466394463,<60k,350-700,US,VT,3,College,white americans,3,1,Female,S
204a35e5-10cf-b5cc-da1e-9b761f234745,Middle Age,9180460847,<60k,<350,US,AK,2,College,Hispanic,1,3,Female,S
cb660a41-ac65-3f0e-3e40-998886a1f3b4,Senior Citizen,9592546139,60k-120k,>700,US,WV,2,College,Latino,2,1,Female,S
08aa4884-1a18-8d1b-78f3-65af8736d5e3,Middle Age,9941427124,60k-120k,>700,US,PA,1,Attended Vocational,Hispanic,1,2,Female,S
ee324836-604a-1b99-9e3c-50030bb35f8b,Young,9905813329,60k-120k,350-700,US,PW,2,Attended Vocational,white americans,1,2,Female,S
4f30713b-99f1-7c68-544b-b7a1faf3a553,Young,9244445395,60k-120k,350-700,US,MI,1,College,Latino,1,1,Female,S
d85f1b73-c02e-e7e0-2118-a64053cd004d,Middle Age,9931854395,60k-120k,>700,US,ID,3,College,african american,0,3,Female,S
c5bebe45-acf7-a981-7a6b-e2559ad76270,Senior Citizen,9810403362,<60k,<350,US,NM,2,High School,african american,2,2,Female,S
d336b886-a7b5-acf3-e6d5-08a2e3804f42,Young,9693623143,<60k,<350,US,VA,2,High School,Latino,1,2,Female,S
3ea8c232-714a-b476-6504-9cc079755bf9,Middle Age,9459771746,<60k,350-700,US,FL,2,College,white americans,0,2,Female,S
ee110d1b-9cf6-5db9-d2d1-8c82b5c233d6,Middle Age,9316318339,>120k,350-700,US,OR,2,College,african american,1,2,Female,S
